video_id,title,description,published_at,position,view_count,like_count,comment_count,comments_disabled,duration_iso,duration_sec,definition,caption,licensed,tags,category_id,audio_language,live_status,year,age_days,is_live,is_short,duration_min,engagement_rate,comment_rate,views_per_day
ETBz5cW7gnA,Andrea Bocelli - Opera: Parte 2,"Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2010-03-01 00:15:58+00:00,565,19900,78,4,False,PT10M55S,655,hd,false,False,Bocelli|Opere|Andrea Bocelli,10,en,none,2010,6036,False,False,10.916666666666666,0.003919597989949748,0.00020100502512562814,3.29688535453943
4rbBoGmwdV4,Andrea Bocelli - Le Opere,"Andrea Bocelli - Opere
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2010-02-28 18:10:02+00:00,566,106751,188,11,False,PT9M33S,573,hd,false,False,Bocelli|Opera|Parte|Color|Corr|HD|720p,10,en,none,2010,6036,False,False,9.55,0.00176110762428455,0.00010304353120813856,17.685719019218027
99TzEuG800Y,Andrea Bocelli - Werther,"Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2010-02-26 09:19:48+00:00,567,31603,192,15,False,PT1M14S,74,sd,false,False,Werther|Andrea|Bocelli|Andrea Bocelli,10,it,none,2010,6038,False,False,1.2333333333333334,0.006075372591209696,0.00047463848368825746,5.2340178867174565
FvjLA6PgaSk,Andrea Bocelli - Tosca (Live),"Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2010-02-26 09:18:28+00:00,568,43253,214,16,False,PT1M40S,100,sd,false,False,Tosca|Andrea|Bocelli|Andrea Bocelli,10,it,none,2010,6038,False,False,1.6666666666666667,0.00494763369014866,0.00036991653758120825,7.16346472341835
ymTdEkEvQVs,Andrea Bocelli - Carmen,"Andrea Bocelli sings Carmen.
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2010-02-26 09:02:16+00:00,569,105704,482,38,False,PT2M44S,164,sd,false,False,Carmen|bocelli|andrea bocelli,10,en,none,2010,6038,False,False,2.7333333333333334,0.004559903125709528,0.00035949443729660184,17.50645909241471
0GjYG-xrxis,Andrea Bocelli - Butterfly,"Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2010-02-26 08:57:08+00:00,570,30838,183,7,False,PT1M36S,96,sd,false,False,Butterfly|Andrea|Bocelli|Andrea Bocelli,10,it,none,2010,6038,False,False,1.6,0.00593423698034892,0.00022699267137946688,5.1073203047366675
n9Jr8gR8j8k,Andrea Bocelli for Haiti (NPH),"Andrea Bocelli for Haiti.
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2010-01-18 18:17:27+00:00,571,96813,183,25,False,PT2M50S,170,sd,false,False,Haiti|Andrea Bocelli|NPH|Fondazione Francesca Rava,10,en,none,2010,6077,False,False,2.8333333333333335,0.001890242012952806,0.00025822978319027404,15.931051505677143
gV25_n3aBJA,The Christmas Song (Taken from Andrea Bocelli & David Foster: My Christmas),"Listen to Andrea Bocelli’s Christmas album 'My Christmas'  featuring 'The Christmas Song' here: https://andreabocelli.lnk.to/MyChristmasFiresideID
And listen to the new Christmas album 'A Family Christmas' here: https://AndreaBocelli.lnk.to/FamilyChristmasDeluxeID

Music video by Andrea Bocelli, David Foster performing The Christmas Song. (C) 2009 Sugar S.R.L. Under exclusive license to Universal International Music B.V.

Watch the Music for Hope full event here: https://andreabocelli.lnk.to/LiveFromDuomoID
Listen to the Music for Hope full event here: https://andreabocelli.lnk.to/MusicForHope1ID",2009-12-25 07:54:49+00:00,572,3223514,15762,373,False,PT6M5S,365,sd,false,True,Andrea|Bocelli|David|Foster|Decca|Pop,10,en-US,none,2009,6101,False,False,6.083333333333333,0.004889694910585157,0.00011571223205483209,528.3583019177184
PcqPzfuJYng,Andrea Bocelli - Canto Della Terra (Official Music Video),"Andrea Bocelli - Canto Della Terra (Official Music Video)

Subscribe to Andrea Bocelli’s YouTube channel & ring the bell to never miss a new video: https://AndreaBocelli.lnk.to/YTSignUpID

Sign up for Andrea Bocelli’s Email List: https://AndreaBocelli.lnk.to/MailingListSignUpID

Follow Andrea Bocelli: 
Instagram: https://www.instagram.com/andreabocelliofficial
Facebook: https://www.facebook.com/andreabocelli/YouTube
YouTube: https://www.youtube.com/channel/UCb4JB8-ZAeceuR7EPCPOPzg
TikTok:  https://www.tiktok.com/@andreabocelliof?lang=en
X: https://x.com/AndreaBocelliWebsite
Website: https://www.andreabocelli.com/
#AndreaBocelli #Bocelli #CantoDellaTerra #OfficialMusicVideo

Music video by Andrea Bocelli performing Canto Della Terra. (C) 1999 Sugar Music Under Exclusive License to Universal Music B.V.

Watch the Music for Hope full event here: https://andreabocelli.lnk.to/LiveFromDuomoID
Listen to the Music for Hope full event here: https://andreabocelli.lnk.to/MusicForHope1ID",2009-12-23 15:53:28+00:00,573,1767306,14312,567,False,PT4M12S,252,sd,false,True,Andrea|Bocelli|Polydor|Pop|Canto Della Terra (Official Music Video)|Canto Della Terra|(Official Music Video)|andrea bocelli|classical|classical pop|opera,10,en-US,none,2009,6103,False,False,4.2,0.008098201443326736,0.00032082729306639595,289.57987874815666
lDSJSe8Ep_4,Andrea Bocelli - Dell'amore non si sa (Live),Music video by Andrea Bocelli performing Dell'amore non si sa (Live).© 2004 Sugar s.r.l.,2009-12-23 15:47:24+00:00,574,558408,2437,92,False,PT4M12S,252,sd,false,True,Andrea|Bocelli|Universal|Music|Pop,10,en-US,none,2009,6103,False,False,4.2,0.004364192490078939,0.00016475408661767023,91.49729641160086
55gxqsU20UM,"Andrea Bocelli, Laura Pausini - Dare To Live (Live)","Music video by Andrea Bocelli, Laura Pausini performing Dare To Live (Live).© 2008 Sugar s.r.l.",2009-12-23 15:46:42+00:00,575,1511934,9284,175,False,PT4M16S,256,sd,false,True,Andrea|Bocelli|Laura|Pausini|Universal|Music|Classical|Dare|Live|(Live),10,en-US,none,2009,6103,False,False,4.266666666666667,0.0061404796770229385,0.00011574579313647289,247.73619531378012
CrRASA70W-o,Andrea Bocelli - White Christmas,"Listen to Andrea Bocelli’s Christmas album 'My Christmas'  featuring 'White Christmas' here: https://andreabocelli.lnk.to/MyChristmasFiresideID
And listen to the new Christmas album 'A Family Christmas' here: https://AndreaBocelli.lnk.to/FamilyChristmasDeluxeID

Music video by Andrea Bocelli performing Andrea Bocelli & David Foster: The Performances \ White Christmas (Bianco Natale). (C) 2009 Sugar Srl

Watch the Music for Hope full event here: https://andreabocelli.lnk.to/LiveFromDuomoID
Listen to the Music for Hope full event here: https://andreabocelli.lnk.to/MusicForHope1ID

Facebook: http://po.st/BocelliFB
Twitter: http://po.st/BocelliTw
Official Website: http://www.andreabocelli.com",2009-12-03 07:35:41+00:00,576,149195,725,41,False,PT3M6S,186,sd,false,True,Andrea|Bocelli|Universal|Music|Pop|Christmas|Christmas Music|Christmas Songs|Xmas|Xmas Music|Xmas Songs|Top Christmas songs|Christmas Classics|Winter|Santa|Rudolph|Holly|Snow|Noel|Navidad|December|Holiday Music|Festive,10,en-US,none,2009,6124,False,False,3.1,0.004859412178692316,0.0002748081370019102,24.362344872632267
zEUThBIKPXI,Franck: Panis Angelicus,"Music video by Andrea Bocelli, Coro dell'Accademia Nazionale di Santa Cecilia, Norbert Balatsch, Orchestra dell'Accademia Nazionale di Santa Cecilia, Myung-Whun Chung performing Franck: Panis Angelicus.© 1999 Sugar s.r.l.",2009-12-01 07:48:48+00:00,577,1813884,9591,220,False,PT4M14S,254,sd,false,True,Andrea|Bocelli|Coro|dell'Accademia|Nazionale|Santa|Cecilia|Norbert|Balatsch|Orchestra|Myung-Whun|Chung|Philips|Classical|Franck:|Panis|Angelicus|(Stereo),10,en-US,none,2009,6125,False,False,4.233333333333333,0.005287548707635108,0.00012128669749553995,296.14432653061226
kAufwdN7m2k,Andrea Bocelli - Tu Scendi Dalle Stelle,"Andrea Bocelli sings Tu Scendi Dalle Stelle.
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2009-11-27 18:38:04+00:00,578,898724,3191,127,False,PT2M28S,148,sd,false,False,Andrea Bocelli|My Christmas|tu scendi dalle stelle|bocelli|christmas|scendi|dalle|stelle,10,it,none,2009,6129,False,False,2.466666666666667,0.0035505895024501404,0.00014131145935793413,146.6346875509871
LZjRuMxWWxQ,Andrea Bocelli - White Christmas,"Andrea Bocelli sings White Christmas.
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli #WhiteChristmas #BingCrosby",2009-11-27 18:31:44+00:00,579,1600407,5263,252,False,PT2M59S,179,sd,false,False,Andrea Bocelli|White Christmas|andrea|bocelli|white|christmas,10,en,none,2009,6129,False,False,2.9833333333333334,0.0032885384780246526,0.00015745994612620414,261.1204111600587
TW-dMO4d1f0,Andrea Bocelli - Caro Gesù Bambino,"Andrea Bocelli sings Caro Gesù Bambino.
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2009-11-27 18:25:26+00:00,580,293360,814,45,False,PT1M46S,106,sd,false,False,Andrea Bocelli|My Christmas|caro gesù bambino|bocelli|christmas|caro|gesù|bambino,10,it,none,2009,6129,False,False,1.7666666666666666,0.0027747477502045267,0.00015339514589582766,47.864251917115354
NQ3-yHigHSs,Andrea Bocelli: USA Tour 2009,"Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2009-11-11 22:16:44+00:00,581,43469,42,5,False,PT31S,31,sd,false,False,Concert|Andrea Bocelli|bocelli,10,it,none,2009,6145,False,True,0.5166666666666667,0.000966205801835791,0.00011502450021854654,7.073881204231082
cbrxofJE9gs,Andrea Bocelli - Omaggio a Roma,"Andrea Bocelli sings Omaggio a Roma (è il tributo del Maestro Franco Zeffirelli alla Città Eterna).
Comune di Roma - Assesorato al turismo con il contributo ATLazio e Regione Lazio.
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2009-11-08 11:57:51+00:00,582,340533,2171,121,False,PT3M18S,198,sd,false,False,Andrea Bocelli|Bellucci|Zeffurelli|Classica|Colosseo|Roma,10,it,none,2009,6148,False,False,3.3,0.0063752998975136034,0.00035532532823544265,55.389232270657125
hPjS50IkGqQ,Andre Bocelli - The Making of My Christmas,"Andrea Bocelli discusses the making of My Christmas.
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2009-11-05 18:19:33+00:00,583,97690,128,0,False,PT1M18S,78,sd,false,False,Andrea Bocelli|My Christmas|PBS|Natale|CD|bocelli|christmas,10,en,none,2009,6151,False,False,1.3,0.0013102671716654724,0.0,15.881970411315233
IUBCBB5tL4I,Disney's A Christmas Carol (Official Trailer),"Disney's A Christmas Carol, based on the classic Dickens tale, is re-envisioned by Academy Award®-winning filmmaker Robert Zemeckis in a groundbreaking 3D motion picture event starring JIM CARREY, GARY OLDMAN, COLIN FIRTH, BOB HOSKINS and ROBIN WRIGHT PENN.

Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2009-10-29 17:34:01+00:00,584,49548,68,0,False,PT2M18S,138,hd,false,False,Disney|A Christmas Carol,10,en,none,2009,6158,False,False,2.3,0.0013724065552595463,0.0,8.04611886976291
_z24YNcKouk,Andrea Bocelli - My Christmas (Official Trailer),"Andrea Bocelli's My Christmas: Thirteen Great Performances With Andrea Bocelli and David Foster

Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2009-10-22 17:33:23+00:00,585,592879,777,33,False,PT1M47S,107,sd,false,False,Andrea Bocelli|My Christmas|PBS|Natale|CD,10,en,none,2009,6165,False,False,1.7833333333333334,0.0013105540928250116,5.56605985369696e-05,96.16853203568532
FZXJctVdBcw,Andrea Bocelli,"Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2009-07-29 15:06:07+00:00,586,227579,291,17,False,PT2M1S,121,sd,false,False,Andrea|Bocelli,10,en,none,2009,6250,False,False,2.0166666666666666,0.0012786768550701075,7.469933517591694e-05,36.41264
MY6hwBsfoLw,Andrea Bocelli - Faust 2° Parte,"Andrea Bocelli - Faust 2° parte
Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2009-02-05 01:34:50+00:00,587,42618,180,20,False,PT7M7S,427,sd,false,False,Andrea|Bocelli|Faust|Andrea Bocelli|Classical Music,10,it,none,2009,6425,False,False,7.116666666666666,0.0042235675066873155,0.0004692852785208128,6.633151750972763
iUGrr6z0K94,Andrea Bocelli (Home Session),"Subscribe to Andrea's YouTube:
https://www.youtube.com/c/AndreaBocelli?sub_confirmation=1
Listen to the Essentials playlist: https://andreabocelli.lnk.to/EssentialsID

Follow Andrea:
Facebook: https://www.facebook.com/AndreaBocelli
Instagram: https://www.instagram.com/AndreaBocelli
Twitter: https://twitter.com/AndreaBocelli
YouTube: https://www.youtube.com/AndreaBocelli
TikTok: https://www.tiktok.com/@andreabocelliof

#AndreaBocelli #Bocelli",2009-02-04 16:44:53+00:00,588,59103,346,42,False,PT8M35S,515,sd,false,False,Andrea Bocelli|Faust,10,it,none,2009,6425,False,False,8.583333333333334,0.005854186758709372,0.0007106238262017156,9.198910505836576
